668	-3124.02	2172.26	-951.758
669	-3123.81	2173.28	-950.536
670	-3123.52	2174.23	-949.29
671	-3123.13	2175.11	-948.017
672	-3122.67	2175.95	-946.717
673	-3122.14	2176.75	-945.389
674	-3121.56	2177.53	-944.032
675	-3120.93	2178.29	-942.645
676	-3120.27	2179.05	-941.228
677	-3119.6	2179.82	-939.779
678	-3118.92	2180.62	-938.301
679	-3118.24	2181.45	-936.793
680	-3117.58	2182.32	-935.257
681	-3116.94	2183.24	-933.697
682	-3116.32	2184.21	-932.114
683	-3115.74	2185.23	-930.512
684	-3115.19	2186.3	-928.895
685	-3114.68	2187.41	-927.268
686	-3114.2	2188.56	-925.633
687	-3113.75	2189.76	-923.996
688	-3113.34	2190.98	-922.359
689	-3112.95	2192.22	-920.728
690	-3112.59	2193.48	-919.104
691	-3112.24	2194.75	-917.491
692	-3111.92	2196.03	-915.891
693	-3111.61	2197.31	-914.305
694	-3111.31	2198.58	-912.735
695	-3111.02	2199.84	-911.18
696	-3110.73	2201.09	-909.642
697	-3110.45	2202.33	-908.119
698	-3110.17	2203.56	-906.611
699	-3109.89	2204.77	-905.118
700	-3109.6	2205.97	-903.637
701	-3109.32	2207.15	-902.17
702	-3109.02	2208.31	-900.714
703	-3108.72	2209.45	-899.269
704	-3108.41	2210.58	-897.835
705	-3108.09	2211.68	-896.411
706	-3107.76	2212.76	-894.997
707	-3107.41	2213.82	-893.594
708	-3107.05	2214.85	-892.201
709	-3106.67	2215.84	-890.821
710	-3106.26	2216.81	-889.452
711	-3105.84	2217.74	-888.097
712	-3105.39	2218.63	-886.755
713	-3104.91	2219.48	-885.429
714	-3104.41	2220.3	-884.118
715	-3103.89	2221.07	-882.825
716	-3103.35	2221.8	-881.549
717	-3102.79	2222.5	-880.291
718	-3102.22	2223.17	-879.053
719	-3101.64	2223.8	-877.834
720	-3101.05	2224.41	-876.635
721	-3100.47	2225.01	-875.455
722	-3099.89	2225.6	-874.296
723	-3099.33	2226.18	-873.155
724	-3098.8	2226.77	-872.033
725	-3098.3	2227.37	-870.929
726	-3097.84	2228	-869.842
727	-3097.42	2228.65	-868.77
728	-3097.05	2229.34	-867.712
729	-3096.74	2230.08	-866.665
730	-3096.49	2230.86	-865.629
731	-3096.3	2231.7	-864.599
732	-3096.17	2232.59	-863.574
733	-3096.1	2233.55	-862.552
734	-3096.09	2234.56	-861.531
735	-3096.15	2235.64	-860.507
736	-3096.26	2236.78	-859.479
737	-3096.43	2237.98	-858.445
738	-3096.65	2239.24	-857.403
739	-3096.91	2240.56	-856.352
740	-3097.21	2241.92	-855.291
741	-3097.54	2243.32	-854.218
742	-3097.9	2244.77	-853.135
743	-3098.29	2246.25	-852.039
744	-3098.69	2247.75	-850.933
745	-3099.1	2249.28	-849.816
